response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
reg_lag_obs,Estonia,36,0.5384879637772193,-2.344701668720698,-0.409527415836916,6.933902068480393,23.19183381919227,9.773525064251414,0.0725868725868726,0.6105168292097746
reg_lag_obs,Spain,44,0.128535886573093,0.12211448726116159,0.12780791926365498,77.67222633704743,68.187322243466,67.74510070433374,0.48992248062015503,0.10025212978153379
reg_lag_obs,Belgium,29,0.46418264185411573,-0.4623974026161337,-0.3282166251874272,14.46584491507304,21.15481403045062,19.21377571358302,-0.031527093596059104,0.2587128828528941
reg_lag_obs,Sweden,105,0.1577406062704172,0.13352992337172875,0.23132976760215251,180.49653858836822,156.39484962180114,138.74231626372804,0.584855341219415,0.4100236155576677
reg_lag_obs,Austria,390,0.1612135993688354,-0.6911760569213643,-0.15944417983888814,1164.7195203177732,1969.7457657903547,1350.4272689771838,-0.200501930246132,-1.2601571908594569
reg_lag_obs,Germany,324,-0.016440228332506912,-0.12113259097944118,-0.02649206123706116,1506.6719201003925,1689.1789935381228,1546.5867648718527,0.23221482725818565,-0.663399933066164
reg_lag_obs,Iceland,4,-3.186326262158091,-10.065260438360664,0.2995930619915358,7.977878108342873,88.27729901431,5.58776117766919,0.7999999999999999,-4.546689395500884
reg_lag_obs,Ireland,38,0.7675221440375884,-0.8624539592526568,-0.015487590607218715,9.884162680916864,18.40879791897097,10.037244546014053,0.2351460772513404,0.46936556768732524
reg_lag_obs,Norway,128,-2.9146953693748054,-3.141991138009269,0.0810172976456045,180.11840802083788,746.0488498146481,165.52570134676122,0.5115363486540926,2.1296330898550027
reg_lag_obs,Finland,114,0.0208857098005375,0.020797334933757572,0.030498494362519946,92.28935679059192,90.36998412659693,89.47467036279346,0.1948968226645876,-0.08862070585956779
reg_lag_obs,Switzerland,64,0.3543065734381603,-0.13605082204102326,-0.04714261247535023,221.48289460116587,251.61582447967982,231.92417687126746,0.048305860805860794,-0.5546908994038419
reg_lag_obs,Liechtenstein,1,0.5095059604751999,,,0.0,2.9678356779003003,0.0,,-1.7227407459917758
logit_late_obs,Denmark,213,-0.22339976026523733,-0.75244182141634,-0.3604408472243774,1259.4721887829214,2207.1517365339673,1713.4374115633786,-0.44937772977348495,-1.5224676117966849
logit_late_obs,Great Britain,534,0.10661559190430181,-0.5142212314381256,-0.026702403796331042,2789.61334424819,4224.091753363722,2864.1027262019384,-0.07989453751163425,1.595868394014549
logit_late_obs,Czech Republic,14,0.5045464352595159,-2.243511442550881,-0.30508793644945853,14.271354767597177,46.28930248940451,18.625372943981542,-0.572057551884725,-1.4057008812440193
logit_late_obs,Estonia,36,0.2194577901439545,-0.7899223308765531,-0.36166814278441484,32.27515211136771,57.770015496574594,43.94804643357055,-0.20797940797940798,0.6196318141311381
logit_late_obs,Spain,44,-0.0031357181747242446,-0.014992782217816858,0.03556669201139517,174.97094757810177,177.59424888958532,168.74780977464945,0.3556025369978858,-0.44839205437915725
logit_late_obs,Belgium,29,0.37974487208152785,-5.431329329241841e-05,0.049348814690816645,147.62282030339628,147.6308381849321,140.33780910010825,0.058627910285815696,0.5014815665063375
logit_late_obs,Sweden,105,0.05390994194071275,0.05297181678193785,0.21161315563544703,563.4029422907744,533.5584648573428,444.179467778328,0.6759782185137887,0.9226204764742999
logit_late_obs,Austria,390,0.17206174789552509,-0.4996881433302196,0.0018933031822740976,3566.8751306095864,5349.2003421146255,3560.121954574029,0.15894828767241076,-2.141817097903862
logit_late_obs,Germany,324,0.029417289039615824,0.011981291810497674,0.02862380366180106,5578.939123281807,5512.0962256527655,5419.248665175848,0.2845636440504496,-0.5353191054705999
logit_late_obs,Iceland,4,0.05815819222033225,-0.7352670594057624,0.23147778244520834,34.599434821500864,60.039259519807146,26.59043437516232,0.7999999999999999,-2.8917479638034167
logit_late_obs,Ireland,38,0.7717853511387378,-0.06691237601616873,-0.0285437693668118,23.238986066044234,24.793961839929892,23.902314324631956,0.25899989057883793,-0.15318096584534913
logit_late_obs,Norway,128,-3.672079777729653,-3.6852770884243915,-0.055099207048198595,452.25586085923135,2118.944022989406,477.17480017547547,0.4457122746987066,3.581385493525353
logit_late_obs,Finland,114,0.2452283440211237,0.08855390706680888,0.1141224625266527,402.18816928335553,366.57283551726727,356.28946500565274,0.3008347407785117,-0.300341479798989
logit_late_obs,Switzerland,64,0.5103565051314176,0.22076910600914357,0.2368453376951929,436.80785387166895,340.374174474648,333.35195021352104,0.6058385843936802,-0.3312434966608537
logit_late_obs,Liechtenstein,1,0.5619928227864555,,,0.0,4.141534508342348,0.0,,-2.0350760448549208
